datetime,temp,humidity,windspeed,sealevelpressure
2019-07-31,26.2,71.3,18.6,1011.2
2019-08-01,25.2,70.5,17,1013.8
2019-08-02,24.5,71.7,18.2,1012
2019-08-03,20.8,83.3,26,1009.4
2019-08-04,19.8,77.7,17.8,1014.1
2019-08-05,21.5,66.2,11.1,1016.2
2019-08-06,24.2,57.1,10.9,1014.8
2019-08-07,27.1,55.9,14.9,1012.1
2019-08-08,27.5,61.1,12.4,1011.2
2019-08-09,25.1,65.8,18.5,1014.9
2019-08-10,26.9,59.2,14.4,1014.9
2019-08-11,27.4,58.5,10.7,1015.6
2019-08-12,29.5,52.4,29.8,1013
2019-08-13,29.6,46.5,26.5,1010.6
2019-08-14,19.6,81,26.3,1013.9
2019-08-15,19.8,61.8,17.5,1015.7
2019-08-16,19.6,59.8,19.9,1016.4
2019-08-17,21.7,63.1,9.3,1017.1
2019-08-18,23.4,55,10.6,1016.3
2019-08-19,26.3,45.6,11.2,1016.3
2019-08-20,27.9,46.3,15.8,1017.8
2019-08-21,28.2,43.6,17.9,1018.4
2019-08-22,23.9,64.2,18.8,1021.8
2019-08-23,26.1,65.3,10.7,1021
2019-08-24,27.4,52.8,19.5,1019
2019-08-25,25.6,61.4,24,1018.3
2019-08-26,26.3,60.7,23,1018.3
2019-08-27,25.9,62.2,20.6,1018.6
2019-08-28,27.3,45.8,25.4,1018
2019-08-29,27.1,39,19.3,1017
2019-08-30,26.2,50.4,10.3,1018.1
2019-08-31,26.4,53.9,9.9,1016.2
2019-09-01,26.7,39.2,19.1,1013.2
2019-09-02,25.9,35.1,21.9,1012.5
2019-09-03,19.7,68,23.1,1018.9
2019-09-04,19.2,68.9,17,1019.9
2019-09-05,20.7,64.6,8.4,1014.7
2019-09-06,22.6,55.3,10.7,1016.2
2019-09-07,21.9,63.8,37,1015.2
2019-09-08,20.8,74.7,19.6,1015.5
2019-09-09,21.3,64.4,34.9,1012.9
2019-09-10,18.4,77.7,12.6,1018.8
2019-09-11,21.1,62,18.9,1020.8
2019-09-12,21.3,62.3,20.6,1025.5
2019-09-13,20.4,62.4,16.1,1028.2
2019-09-14,20.4,64.9,12.5,1027.1
2019-09-15,20,60.6,9.3,1025.3
2019-09-16,21.1,58.4,7.2,1018.7
2019-09-17,22,55.8,13.4,1014
2019-09-18,15.9,72.4,18.9,1019.6
2019-09-19,13.3,62.3,11.2,1023.7
2019-09-20,12.3,56.5,15,1025.9
2019-09-21,13,53.2,11.1,1026
2019-09-22,16.8,46.5,12.1,1019.2
2019-09-23,19.1,56.9,12.5,1013.1
2019-09-24,16,90.5,14.7,1011.4
2019-09-25,16.4,84.8,8.9,1011.9
2019-09-26,16.1,92.4,17.8,1013.3
2019-09-27,17.3,74.4,13.4,1018
2019-09-28,19.4,65.9,12.9,1017.1
2019-09-29,19.2,71.5,10.6,1016.5
2019-09-30,21.7,60.1,24.9,1010.5
2019-10-01,20.2,47.5,14.3,1014
2019-10-02,21.4,51,14.2,1006.5
2019-10-03,13.6,85.1,28.9,1010.4
2019-10-04,12.3,69.3,13.4,1013.5
2019-10-05,11.8,72.8,10.9,1010.3
2019-10-06,10.8,80.3,28.3,1015.1
2019-10-07,11,68.8,15.7,1016
2019-10-08,10.7,53.4,15.2,1021.4
2019-10-09,15.7,51.9,18.1,1016.6
2019-10-10,14.9,68.4,19.1,1017.7
2019-10-11,13.5,73.6,12.1,1025.3
2019-10-12,15.3,68,8.4,1022.8
2019-10-13,16.3,73.5,7,1022
2019-10-14,17.5,73,5.7,1020.1
2019-10-15,17.5,74.2,10.7,1016.2
2019-10-16,18.3,58,7.1,1015.7
2019-10-17,16.7,73.6,9.8,1018.5
2019-10-18,17.1,75,10.7,1017.3
2019-10-19,17.6,73.2,7.1,1017.2
2019-10-20,17.3,71.7,11.2,1019.1
2019-10-21,17.4,67,8.4,1021.5
2019-10-22,17.9,65.4,8.4,1022.8
2019-10-23,19.2,56.9,13.9,1020.3
2019-10-24,18.8,52.9,14.1,1016.5
2019-10-25,15.8,66.8,10.6,1018.9
2019-10-26,15.1,75.7,9.7,1023.4
2019-10-27,13.9,75.7,6.6,1019.9
2019-10-28,13.7,76.5,11.1,1016.7
2019-10-29,12,81.7,18.4,1018.1
2019-10-30,8.4,87.2,18.4,1024.3
2019-10-31,6.9,83.8,14.8,1025.4
2019-11-01,7.6,73.2,25.3,1022.5
2019-11-02,10.8,74.3,30.9,1011.6
2019-11-03,16.5,68.7,30,1003.4
2019-11-04,17.2,69,33.9,999.9
2019-11-05,18.3,53.3,35.8,1003.9
2019-11-06,14.4,82.3,26.1,1005.3
2019-11-07,13.4,85.4,14.9,1007.9
2019-11-08,14.2,87.3,17.9,1008.1
2019-11-09,15.6,63.6,22.4,1009.9
2019-11-10,12.6,88.5,15.2,1009.5
2019-11-11,10.5,86,16.5,1017.5
2019-11-12,14.1,71.7,37.2,1008.5
2019-11-13,16.9,64.7,50.9,1002.8
2019-11-14,11.1,92.4,16,1010.5
2019-11-15,13.9,77.6,29.6,1012.8
2019-11-16,15.4,65.3,28.5,1015.9
2019-11-17,13.9,69.1,44.5,1014.7
2019-11-18,14.3,67.5,35.8,1015.1
2019-11-19,12.5,75.7,24.6,1020.1
2019-11-20,13.5,73.6,37.1,1013.7
2019-11-21,12.9,70,27.7,1014.7
2019-11-22,8.4,68.3,37.3,1017.3
2019-11-23,6.5,67.5,31.5,1017.2
2019-11-24,7.6,69.9,31.9,1015
2019-11-25,9.1,73.7,34.4,1012.2
2019-11-26,8.5,81.2,16,1012.6
2019-11-27,8.1,82.1,14.5,1009.5
2019-11-28,11.7,87.9,23.2,1005.9
2019-11-29,10.8,87.8,15.6,1007.9
2019-11-30,6.2,72.6,32,1018.7
2019-12-01,2.1,66.6,20.8,1026
2019-12-02,4.6,69.1,25.1,1019.6
2019-12-03,2.8,89,20.8,1026.7
2019-12-04,0.7,94.1,11.1,1030.6
2019-12-05,-0.4,91.9,14.3,1029.5
2019-12-06,0.8,92.4,8.9,1025.6
2019-12-07,5.4,89.4,10.2,1018.5
2019-12-08,4,97.4,11,1019.6
2019-12-09,7.2,80.8,16.8,1010.9
2019-12-10,6.3,92.5,20.4,1013.5
2019-12-11,3.6,84.1,16.9,1018.3
2019-12-12,3.9,91,14.4,1007.3
2019-12-13,6.3,80.9,28.9,996.5
2019-12-14,6.1,85.9,29.6,1000.2
2019-12-15,6.6,77.6,14.6,1016.2
2019-12-16,7.6,73.7,8.4,1021.1
2019-12-17,8.6,75.1,7.1,1021.1
2019-12-18,7.7,83.8,12.1,1024.4
2019-12-19,8.4,79.8,11.1,1024.4
2019-12-20,11,62.8,21,1014
2019-12-21,14.1,61,28.8,1001.3
2019-12-22,12.2,78.5,34.9,990.9
2019-12-23,7.3,92.5,38.6,995.2
2019-12-24,6.7,80.2,39.2,1010.4
2019-12-25,5.5,86.3,18.5,1012.9
2019-12-26,4.8,89.5,31,1019.9
2019-12-27,2.7,87.4,16.9,1022.9
2019-12-28,1.5,92,26.4,1027.1
2019-12-29,0.1,85.8,23.3,1032.9
2019-12-30,-2.2,87.5,15.1,1037.8
2019-12-31,-2,87,13.8,1031.5
2020-01-01,0.4,87,16.9,1033.2
2020-01-02,0.5,88.1,11.6,1033.9
2020-01-03,-2.5,96,11.8,1028.5
2020-01-04,-1.5,97,12.2,1024.4
2020-01-05,2.1,80,35.6,1025.7
2020-01-06,-1,76.3,15.3,1032.1
2020-01-07,-2,81.7,7.3,1030.2
2020-01-08,-1.9,87.6,9.7,1033.4
2020-01-09,1.6,78.1,10.7,1029.4
2020-01-10,2.3,77,8.1,1023.5
2020-01-11,2.1,84.9,14.9,1028.8
2020-01-12,-1,96.6,10.7,1031.3
2020-01-13,-1.8,99.1,7.7,1029
2020-01-14,-1.4,95.6,8.6,1027.2
2020-01-15,-1.7,97.3,7,1029.6
2020-01-16,-1.9,96.7,6.8,1031.7
2020-01-17,-0.8,95,15.2,1029.3
2020-01-18,-0.9,90.1,14.3,1026
2020-01-19,-0.3,95,9.7,1030
2020-01-20,0.6,93.6,10.7,1043.4
2020-01-21,1.5,83.8,10.2,1044.7
2020-01-22,0.8,80.6,15.2,1033.1
2020-01-23,0.2,84.7,19,1035.5
2020-01-24,0.3,74.4,14.4,1028.8
2020-01-25,2.5,74.5,11.3,1024.6
2020-01-26,6.7,74.7,12.9,1021.5
2020-01-27,3.5,97.6,18.3,1018.2
