datetime,temp,humidity,windspeed,sealevelpressure
2019-12-07,4.3,89,7.6,1019.9
2019-12-08,5.7,97.7,5.4,1020.9
2019-12-09,4.7,86.8,10.5,1014.5
2019-12-10,5,85.6,29.5,1013.2
2019-12-11,3.5,89.3,33.5,1016.6
2019-12-12,4.6,89.5,7.6,1008.2
2019-12-13,7.3,78.4,20.5,999.7
2019-12-14,9.4,64.9,37.1,1000.3
2019-12-15,4.3,86.8,7.6,1019
2019-12-16,7.6,69.4,14,1023.6
2019-12-17,7.9,68.2,5.4,1023.7
2019-12-18,6,72.4,11.2,1026.2
2019-12-19,4.3,78.9,9.4,1027
2019-12-20,6.9,75.5,13,1019.2
2019-12-21,13.2,60.5,18.4,1007.5
2019-12-22,14.3,60.4,21.6,995.7
2019-12-23,8.1,78.8,35.3,995.7
2019-12-24,5.4,87.9,38.2,1008.6
2019-12-25,4.6,87.1,16.6,1012.5
2019-12-26,4.7,88.5,29.5,1018.6
2019-12-27,3.4,81.9,11.2,1022.3
2019-12-28,1.8,81.3,42.1,1023.5
2019-12-29,-0.2,81.3,42.5,1029.5
2019-12-30,-2.1,79.8,44.6,1035.2
2019-12-31,-1.4,73.4,11.2,1031.9
2020-01-01,1.2,75.6,27.7,1031.7
2020-01-02,1.6,76.2,25.9,1033.4
2020-01-03,-1.2,78.6,9.4,1028.9
2020-01-04,-1,72.5,9.4,1023.9
2020-01-05,1.9,78.7,46.4,1022.5
2020-01-06,-1.3,74.6,40.7,1029.5
2020-01-07,-1.9,72.1,14.8,1029.7
2020-01-08,-4.3,78.7,7.6,1033.4
2020-01-09,-2.7,74.3,11.2,1030.3
2020-01-10,1.3,67.2,7.6,1024.6
2020-01-11,0.6,76.9,17,1028.2
2020-01-12,2.5,77.3,20.6,1030.2
2020-01-13,1.1,85.3,9.4,1028.6
2020-01-14,0.3,90.7,9.4,1027.9
2020-01-15,-1.9,95.2,9.4,1030.8
2020-01-16,-2.4,91.2,7.6,1031
2020-01-17,-2.7,96.8,9.4,1030.2
2020-01-18,-1.1,91.7,9.4,1026.7
2020-01-19,0.2,81.6,24.1,1028.4
2020-01-20,0.6,78.9,18.4,1041.9
2020-01-21,-0.3,70.8,24.5,1044.1
2020-01-22,-0.3,70.5,11.2,1033.4
2020-01-23,-0.6,75,33.5,1034.3
2020-01-24,-0.3,65.9,13.7,1031.1
2020-01-25,3.3,64.1,9.4,1025.9
2020-01-26,6.6,70.8,10.5,1022.7
2020-01-27,4.5,94.7,18.4,1017.5
2020-01-28,6,85.6,9.4,1014.3
2020-01-29,5.8,79.6,40.7,1011.1
2020-01-30,3.2,81.6,25.9,1019.7
2020-01-31,4.6,67,7.6,1018.1
2020-02-01,9.7,65.9,9.4,1017.7
2020-02-02,7.6,77.7,9.3,1018.1
2020-02-03,10.2,68.7,31.7,1015
2020-02-04,10.2,69.2,59.4,1006
2020-02-05,2,89.3,48.2,1001.2
2020-02-06,-1.6,73.8,50,1020.7
2020-02-07,1.3,75.4,22.3,1025
2020-02-08,2.6,65.7,16.6,1030.1
2020-02-09,1.6,70.2,9.4,1031.2
2020-02-10,5.9,63.1,20.5,1020.2
2020-02-11,7,81.9,55.4,1012.2
2020-02-12,5.2,81,13,1019.6
2020-02-13,4.7,64.6,13,1024.5
2020-02-14,5.6,76.2,20.5,1017.9
2020-02-15,7.2,71.6,33.5,1026.8
2020-02-16,5,71.1,7.6,1030.8
2020-02-17,7.4,61.8,13,1025.4
2020-02-18,8.2,65,29.7,1022.5
2020-02-19,6.8,65.6,14.8,1020.5
2020-02-20,4.1,82.5,38.8,1020.2
2020-02-21,5.6,65,31.7,1024.1
2020-02-22,4,71.4,29.7,1030
2020-02-23,4.1,66.6,9.4,1025.3
2020-02-24,6.8,52.6,29.5,1019.2
2020-02-25,9.7,47.8,19.6,1013.7
2020-02-26,14.4,43.1,29.5,1002
2020-02-27,4,75.1,40.2,1006.6
2020-02-28,1.6,86.1,16.6,1012
2020-02-29,4.8,61.1,27.7,1020
2020-03-01,9.2,44.8,18.4,1015.1
2020-03-02,14.7,42.2,23.2,1008
2020-03-03,16.4,43.9,27.7,1004.6
2020-03-04,8.2,88.2,33.3,1006.8
2020-03-05,5.9,66.9,18.4,1011.1
2020-03-06,7.1,60.8,17.6,1006.9
2020-03-07,10.7,71.6,24.1,1009.3
2020-03-08,5.4,84.7,33.5,1017.7
2020-03-09,5.3,80.1,18.4,1014.5
2020-03-10,5.1,86.5,18.4,1015
2020-03-11,9.2,69.5,7.6,1019
2020-03-12,12.4,62.1,9.4,1019.8
2020-03-13,13.7,58.6,46.4,1014.3
2020-03-14,9.6,55.8,29.5,1019.1
2020-03-15,5.2,73.5,24.1,1023.5
2020-03-16,6.7,43.6,24.1,1030.8
2020-03-17,8.3,46.3,18.4,1028.6
2020-03-18,10.5,40,24.1,1027.9
2020-03-19,9.3,45,18.4,1026.4
2020-03-20,11.7,43.8,9.4,1021.6
2020-03-21,13.8,42,23.8,1014.6
2020-03-22,6.2,63.6,51.8,1020.1
2020-03-23,1.3,54.8,29.5,1022.9
2020-03-24,-0.5,78.7,29.7,1020.2
2020-03-25,3.6,60.9,35.3,1022.6
2020-03-26,7,56.4,38.9,1019.7
2020-03-27,9.4,53.4,31.7,1016.6
2020-03-28,8.8,56.8,18.4,1013.7
2020-03-29,9.9,55.3,25.1,1011.6
2020-03-30,8.2,60,42.5,1014.7
2020-03-31,3.3,57,35.3,1020.8
2020-04-01,0.6,81.2,22.3,1018.6
2020-04-02,3.3,74.8,22.3,1016.8
2020-04-03,7.1,65.5,16.6,1014.3
2020-04-04,10.8,54.4,24.1,1016.9
2020-04-05,11.8,44.3,27.7,1022.2
2020-04-06,10.8,29.9,33.5,1029.2
2020-04-07,11.6,20.8,29.5,1031.5
2020-04-08,10.4,34,20.5,1028.2
2020-04-09,11.6,39.3,22.3,1021.9
2020-04-10,13.3,37.2,30.1,1019.8
2020-04-11,13.9,43.4,20.5,1021.5
2020-04-12,14.5,42,11.2,1021.7
2020-04-13,16.6,40,17.7,1016.2
2020-04-14,10.6,56.6,51.8,1014.3
2020-04-15,6.8,59.5,33,1023.3
2020-04-16,10.2,48.3,9.4,1023
2020-04-17,15,43.7,23.2,1016
2020-04-18,16.8,42.2,13,1015.2
2020-04-19,17.9,43.2,13,1012
2020-04-20,13.2,63.3,35.6,1015.5
2020-04-21,8.9,77.4,37.1,1017.6
2020-04-22,11.6,50.9,24.8,1020.1
2020-04-23,12.2,42.1,20.5,1019
2020-04-24,12.1,46.9,10.5,1014.6
2020-04-25,14.5,45.9,11.2,1008
2020-04-26,15.9,41.9,33.5,1009.6
2020-04-27,15.5,50.5,15.7,1013.2
2020-04-28,17,48.3,10.8,1011.8
2020-04-29,16.5,55.6,25.8,1009.8
2020-04-30,15.9,72.7,25.9,1009.8
2020-05-01,14.4,76.6,24.2,1010.3
2020-05-02,12.6,91.4,16.6,1008
